chromosome_name	start_position	end_position	strand	ensembl_gene_id	external_gene_name
10	8301294	8310268	-1	ENSG00000232170	LINC00708
HSCHR6_MHC_COX	32111094	32140316	-1	ENSG00000235396	NOTCH4
19	46286205	46296060	-1	ENSG00000185800	DMWD
17	26982575	26983001	1	ENSG00000240494	RPS12P28
12	75669759	75784708	-1	ENSG00000180881	CAPS2
10	8340860	8343630	1	ENSG00000226861	RP5-1119O21.2
14	88471468	88478419	1	ENSG00000140030	GPR65
17	26997072	26999822	-1	ENSG00000265205	AC010761.13
10	8442823	8503826	1	ENSG00000226990	RP11-543F8.2
17	27047568	27047634	1	ENSG00000238423	SNORD42B
18	70409549	70535381	-1	ENSG00000166342	NETO1
2	219575568	219620139	1	ENSG00000135912	TTLL4
17	27048505	27049895	-1	ENSG00000264577	AC010761.8
19	59024897	59050278	-1	ENSG00000119574	ZBTB45
17	27049600	27049671	1	ENSG00000238578	SNORD4A
18	2847028	2915991	1	ENSG00000132205	EMILIN2
17	27050447	27050510	1	ENSG00000238649	SNORD42A
17	27050700	27050771	1	ENSG00000238597	SNORD4B
14	39644387	39652422	1	ENSG00000100941	PNN
17	27054276	27054757	1	ENSG00000267729	AC010761.14
17	27059981	27070120	-1	ENSG00000265073	AC010761.6
16	71392616	71424341	1	ENSG00000172137	CALB2
HSCHR6_MHC_COX	31566274	31566547	-1	ENSG00000227650	UQCRHP1
17	27072587	27074670	-1	ENSG00000265474	AC010761.9
HSCHR6_MHC_COX	31578266	31578397	1	ENSG00000263879	SNORA38
17	27076749	27077097	-1	ENSG00000265840	AC010761.10
HSCHR6_MHC_COX	31613489	31615925	-1	ENSG00000258192	AL670886.2
16	3062457	3064506	1	ENSG00000213937	CLDN9
14	68126537	68157084	-1	ENSG00000258466	RP11-1012A1.4
HSCHR6_MHC_SSTO	30349387	30349474	1	ENSG00000257791	BX294158.3
X	154299695	154351349	1	ENSG00000185515	BRCC3
14	88649113	88793251	-1	ENSG00000100433	KCNK10
HSCHR6_MHC_SSTO	30349902	30349989	-1	ENSG00000258318	BX294158.7
22	23161507	23162253	1	ENSG00000211670	IGLV3-9
19	46298968	46318577	-1	ENSG00000104941	RSPH6A
16	3064713	3070072	-1	ENSG00000184697	CLDN6
HSCHR6_MHC_SSTO	30371601	30376206	1	ENSG00000231785	MICC
5	43065278	43192123	1	ENSG00000172262	ZNF131
3	52097076	52097567	-1	ENSG00000256097	LINC00696
11	68816365	68858072	1	ENSG00000162341	TPCN2
6	34433916	34503006	1	ENSG00000124507	PACSIN1
22	23165153	23165787	1	ENSG00000211671	IGLV2-8
22	23213686	23214214	1	ENSG00000211672	IGLV4-3
HSCHR6_MHC_SSTO	30377450	30377537	-1	ENSG00000257247	BX294158.1
HSCHR6_MHC_SSTO	30413826	30413949	1	ENSG00000257469	BX936375.1
6	43005355	43021683	-1	ENSG00000044090	CUL7
18	2916992	3013313	-1	ENSG00000101577	LPIN2
22	23222886	23223576	1	ENSG00000211673	IGLV3-1
15	40697686	40728146	1	ENSG00000128928	IVD
3	15642848	15687329	1	ENSG00000169814	BTD
16	3068446	3072384	1	ENSG00000006327	TNFRSF12A
HSCHR6_MHC_SSTO	30423332	30424869	1	ENSG00000230422	TMPOP1
11	18551156	18610294	-1	ENSG00000151116	UEVLD
3	52109269	52188706	-1	ENSG00000164087	POC1A
1	63989043	64038364	1	ENSG00000203965	EFCAB7
4	187025573	187093821	1	ENSG00000109794	FAM149A
2	85569211	85581743	-1	ENSG00000042445	RETSAT
22	23229960	23238287	1	ENSG00000254709	IGLL5
19	59055458	59062089	1	ENSG00000130726	TRIM28
X	47092089	47107727	1	ENSG00000102226	USP11
HSCHR6_MHC_SSTO	30425679	30427048	1	ENSG00000237865	SUCLA2P1
HSCHR6_MHC_SSTO	30445152	30445802	1	ENSG00000137321	RANP1
HSCHR6_MHC_SSTO	30447513	30447597	1	ENSG00000257712	BX936369.5
7	151253197	151574210	-1	ENSG00000106617	PRKAG2
17	27129462	27129840	1	ENSG00000243053	RPL31P58
22	23235872	23235998	1	ENSG00000211674	IGLJ1
10	104614029	104661656	1	ENSG00000270316	C10orf32-ASMT
1	151810295	151813033	-1	ENSG00000225556	C2CD4D
17	27161740	27161840	1	ENSG00000238516	Y_RNA
HSCHR6_MHC_SSTO	30447934	30448060	-1	ENSG00000257177	BX936369.1
17	27175878	27176610	1	ENSG00000264138	RP11-20B24.3
HSCHR6_MHC_SSTO	30451049	30451133	1	ENSG00000257646	BX936369.4
8	22224762	22291642	1	ENSG00000104635	SLC39A14
15	44580927	44707956	1	ENSG00000166734	CASC4
22	23237555	23238014	1	ENSG00000211675	IGLC1
17	27188090	27188984	-1	ENSG00000264066	MIR451B
22	38004481	38029571	1	ENSG00000100083	GGA1
HSCHR6_MHC_SSTO	30457572	30458162	1	ENSG00000257457	BX936369.3
8	99076539	99105838	1	ENSG00000177459	C8orf47
HSCHR6_MHC_SSTO	30462426	30462546	1	ENSG00000257902	BX936369.6
22	23241661	23241835	1	ENSG00000211676	IGLJ2
4	120056939	120108944	1	ENSG00000172399	MYOZ2
3	196024932	196025086	-1	ENSG00000237418	AC069257.6
HSCHR6_MHC_SSTO	30463127	30463248	-1	ENSG00000257338	BX936369.2
3	45959396	46037316	-1	ENSG00000163820	FYCO1
19	34112861	34264414	1	ENSG00000124302	CHST8
HSCHR6_MHC_SSTO	30468900	30468972	1	ENSG00000258269	BX248096.3
3	196045201	196052441	1	ENSG00000235897	TM4SF19-AS1
10	104629273	104661656	1	ENSG00000214435	AS3MT
1	151819739	151826173	-1	ENSG00000196407	THEM5
22	23243156	23243617	1	ENSG00000211677	IGLC2
12	34175216	34182629	1	ENSG00000139133	ALG10
HSCHR6_MHC_SSTO	30470622	30470706	-1	ENSG00000257428	BX248096.1
3	196068480	196068586	-1	ENSG00000212146	RNU6-910P
HSCHR6_MHC_SSTO	30471722	30471809	-1	ENSG00000258004	BX248096.2
3	196120581	196120683	-1	ENSG00000206644	RNU6-1279P
22	23247030	23247205	1	ENSG00000211678	IGLJ3
3	196124382	196124649	-1	ENSG00000241868	RN7SL434P
3	196126782	196127077	1	ENSG00000243339	RN7SL738P
12	51441745	51454207	1	ENSG00000050426	LETMD1
3	196150193	196150393	1	ENSG00000226345	AC083822.2
16	3072621	3074287	-1	ENSG00000103145	HCFC1R1
1	2258581	2259042	1	ENSG00000269753	AL589739.1
HSCHR6_MHC_SSTO	30475463	30478417	1	ENSG00000232523	XXbac-BPG249D20.9
3	196158235	196160242	1	ENSG00000225822	UBXN7-AS1
HSCHR6_MHC_DBB	31161685	31163437	-1	ENSG00000228469	XXbac-BPG299F13.14
10	120967101	121215131	1	ENSG00000198873	GRK5
22	23248512	23248973	1	ENSG00000211679	IGLC3
HSCHR6_MHC_DBB	31223320	31223661	-1	ENSG00000257245	CR388229.1
3	196179867	196179926	-1	ENSG00000225240	AC117490.2
3	196201672	196202265	1	ENSG00000273013	CTD-2002J20.1
HSCHR6_MHC_DBB	31235517	31238689	1	ENSG00000236374	USP8P1
3	196254210	196255662	-1	ENSG00000213358	AC092933.4
HSCHR6_MHC_SSTO	30489684	30490770	1	ENSG00000257798	CR751550.2
4	120113928	120133799	-1	ENSG00000178636	RP11-455G16.1
3	196263403	196263573	1	ENSG00000225770	AC092933.3
HSCHR6_MHC_SSTO	30492089	30492213	1	ENSG00000257554	CR751550.1
13	60970591	61148012	1	ENSG00000083544	TDRD3
3	196358369	196359458	-1	ENSG00000232065	LINC01063
22	23252744	23252776	1	ENSG00000211680	IGLJ4
3	196435730	196435835	-1	ENSG00000201441	RNU6-646P
HSCHR6_MHC_SSTO	30508204	30508325	1	ENSG00000257333	BX248518.1
3	196474063	196474195	-1	ENSG00000272359	U4
3	196511851	196511957	-1	ENSG00000206892	RNU6-42P
22	23256408	23256479	1	ENSG00000211681	IGLJ5
3	196639821	196641450	1	ENSG00000230732	AC127904.2
4	79472673	79531597	1	ENSG00000138772	ANXA3
1	64014588	64015405	1	ENSG00000116652	DLEU2L
HSCHR6_MHC_SSTO	30543533	30543618	1	ENSG00000264579	hsa-mir-877
1	224544552	224567161	1	ENSG00000143771	CNIH4
3	196666748	196669405	1	ENSG00000225578	NCBP2-AS1
7	94412198	94412837	1	ENSG00000230682	GRPEL2P3
22	23260304	23260373	1	ENSG00000211682	IGLJ6
HSCHR6_MHC_MANN	30740183	30755207	-1	ENSG00000236271	FLOT1
19	46318668	46366548	-1	ENSG00000125755	SYMPK
1	151846060	151882284	-1	ENSG00000159445	THEM4
3	196669494	196670411	1	ENSG00000270170	NCBP2-AS2
HSCHR6_MHC_SSTO	30575427	30575503	-1	ENSG00000272450	BX119957.2
HSCHR6_MHC_SSTO	30592831	30593097	1	ENSG00000224889	PTMAP1
3	196710761	196714429	-1	ENSG00000233487	AC011322.1
7	94430826	94431124	1	ENSG00000222220	RN7SKP129
1	2323267	2336883	1	ENSG00000157916	RER1
7	94463216	94463759	1	ENSG00000219807	ARF1P1
22	23263562	23263607	1	ENSG00000211684	IGLJ7
3	196726331	196731615	1	ENSG00000228109	MFI2-AS1
22	23264766	23265203	1	ENSG00000211685	IGLC7
HSCHR6_MHC_SSTO	30607865	30607958	1	ENSG00000263998	BX119957.1
HSCHR6_MHC_SSTO	30662293	30672409	1	ENSG00000236522	MDC1-AS1
8	48173167	48648868	1	ENSG00000164808	SPIDR
7	94647475	94647709	-1	ENSG00000271159	GS1-200K5.1
7	94647719	94647866	1	ENSG00000231153	AC002429.4
15	40731920	40760441	1	ENSG00000140320	BAHD1
HSCHR6_MHC_COX	31613520	31615911	1	ENSG00000235516	C6orf47-AS1
7	94727539	94727679	1	ENSG00000201607	RNU4-16P
19	34286838	34306668	1	ENSG00000153885	KCTD15
9	36572859	36677678	1	ENSG00000165304	MELK
7	94784025	94843644	-1	ENSG00000236197	AC002429.5
7	100136834	100165842	1	ENSG00000106351	AGFG2
15	72533522	72565340	-1	ENSG00000137817	PARP6
HSCHR6_MHC_COX	31618481	31618594	1	ENSG00000266759	Y_RNA
4	120133742	120216672	1	ENSG00000145390	USP53
7	94905898	94905996	1	ENSG00000238384	snoU13
HSCHR6_MHC_COX	31656222	31656284	-1	ENSG00000266384	MIR4646
22	23401593	23487208	-1	ENSG00000100218	RTDR1
7	94978030	94978222	-1	ENSG00000237160	AC004022.7
HSCHR6_MHC_COX	31712110	31712212	-1	ENSG00000265409	RNU6-1030P
HSCHR6_MHC_COX	31719469	31720748	-1	ENSG00000238017	SAPCD1-AS1
19	10764937	10803093	1	ENSG00000129351	ILF3
HSCHR6_MHC_COX	31733961	31734049	-1	ENSG00000264955	Y_RNA
7	94979476	94980541	1	ENSG00000228751	AC004022.8
3	183892477	183901879	1	ENSG00000161203	AP2M1
HSCHR6_MHC_COX	31790412	31790474	1	ENSG00000264202	SNORD48
HSCHR6_MHC_COX	31792223	31792289	1	ENSG00000263362	SNORD52
HSCHR6_MHC_COX	31839088	31839381	1	ENSG00000223557	DAQB-331I12.5
7	95045420	95045774	1	ENSG00000273138	GS1-293C5.1
7	95101147	95103310	1	ENSG00000233942	AC004012.1
HSCHR6_MHC_COX	31889778	31897053	-1	ENSG00000227884	C4B-AS1
HSCHR6_MHC_COX	31912168	31912269	-1	ENSG00000266406	hsa-mir-1236
7	95159502	95159787	-1	ENSG00000203505	AC003079.1
1	64058947	64125916	1	ENSG00000079739	PGM1
HSCHR6_MHC_COX	31948953	31952482	-1	ENSG00000236587	XXbac-BPG116M5.15
10	8514682	8514915	1	ENSG00000271251	RP11-543F8.3
7	95225994	95243031	1	ENSG00000231170	AC002451.3
18	70818476	70931715	-1	ENSG00000263711	RP11-169F17.1
HSCHR6_MHC_COX	31994748	31994868	-1	ENSG00000265816	5S_rRNA
HSCHR6_MHC_COX	32231665	32231814	1	ENSG00000257420	AL845557.1
10	8555650	8557069	-1	ENSG00000213771	KRT8P37
4	1717679	1723085	-1	ENSG00000168936	TMEM129
HSCHR6_MHC_COX	32241597	32242556	1	ENSG00000231275	HNRNPA1P2
7	95848974	95849068	-1	ENSG00000208025	MIR591
7	95912669	95913116	1	ENSG00000237551	AC096775.2
HSCHR6_MHC_COX	32268901	32269007	1	ENSG00000263869	RNU6-825P
10	8661896	8662571	1	ENSG00000236420	CHCHD3P1
7	95936072	95936172	-1	ENSG00000220987	AC084368.1
HSCHR6_MHC_COX	32306512	32309680	1	ENSG00000225834	HCG23
7	95959950	95960056	1	ENSG00000207045	RNU6-532P
7	95970452	95970558	1	ENSG00000207115	RNU6-364P
HSCHR6_MHC_SSTO	30695531	30695641	-1	ENSG00000263610	Y_RNA
7	96007169	96007232	1	ENSG00000252872	RNU7-188P
5	121187650	121188519	1	ENSG00000181867	FTMT
17	55821842	55822673	-1	ENSG00000166329	CCDC182
HSCHR6_MHC_SSTO	30710246	30710493	1	ENSG00000263912	Metazoa_SRP
7	96097643	96097734	-1	ENSG00000238385	AC004458.1
7	96251318	96293650	-1	ENSG00000272377	RP11-682N22.1
1	151955391	151966866	-1	ENSG00000197747	S100A10
HSCHR6_MHC_SSTO	30747883	30751451	1	ENSG00000238216	HCG20
HSCHR6_MHC_COX	32375803	32389501	-1	ENSG00000227526	HLA-DRB9
14	68143518	68162531	-1	ENSG00000072042	RDH11
17	46634624	46637695	1	ENSG00000239552	HOXB-AS2
18	43563502	43652238	-1	ENSG00000152229	PSTPIP2
17	27219487	27220360	1	ENSG00000264304	RP11-20B24.7
17	46656992	46659621	-1	ENSG00000257178	MIR10A
HSCHR6_MHC_SSTO	30757842	30789807	-1	ENSG00000237890	LINC00243
5	121297656	121411265	1	ENSG00000151304	SRFBP1
17	35732928	35749662	1	ENSG00000167230	C17orf78
17	55916842	55927417	-1	ENSG00000181610	MRPS23
17	27224756	27226412	1	ENSG00000266642	RP11-20B24.4
X	47229982	47273704	1	ENSG00000147117	ZNF157
17	46706037	46712294	1	ENSG00000242207	HOXB-AS4
HSCHR6_MHC_SSTO	30793113	30793333	-1	ENSG00000258241	BX571801.1
HSCHR6_MHC_SSTO	30989085	30993888	1	ENSG00000229126	XXbac-BPG118E17.9
17	46709852	46709921	-1	ENSG00000210741	MIR196A1
HSCHR6_MHC_SSTO	31016108	31021766	1	ENSG00000237093	HCG22
11	62414320	62420774	-1	ENSG00000185085	INTS5
18	3066805	3220106	-1	ENSG00000101605	MYOM1
17	46713285	46724385	-1	ENSG00000272763	RP11-357H14.17
HSCHR6_MHC_SSTO	31044940	31045039	1	ENSG00000266626	U6
17	27253293	27271767	1	ENSG00000265845	RP11-20B24.5
13	61983818	62002220	-1	ENSG00000197991	PCDH20
3	145782358	145784156	1	ENSG00000232013	AC107021.1
18	71740588	71815100	-1	ENSG00000141665	FBXO15
22	23412540	23467224	1	ENSG00000128266	GNAZ
HSCHR6_MHC_COX	32409334	32409482	-1	ENSG00000265223	RNU1-79P
HSCHR6_MHC_MANN	30755673	30757028	-1	ENSG00000230128	IER3
11	62417166	62432650	-1	ENSG00000255432	RP11-831H9.11
5	71616194	71656052	1	ENSG00000049883	PTCD2
HSCHR6_MHC_COX	32447524	32447670	-1	ENSG00000264909	U1
16	3074028	3077756	1	ENSG00000131652	THOC6
11	69061605	69182494	1	ENSG00000172927	MYEOV
11	18627948	18656338	-1	ENSG00000179119	SPTY2D1
2	175199674	175203220	1	ENSG00000217236	SP9
17	46760729	46781844	1	ENSG00000262745	CTD-2377D24.8
HSCHR6_MHC_COX	32450947	32465488	-1	ENSG00000232156	HLA-DRB2
8	99114572	99129469	-1	ENSG00000132541	HRSP12
17	46767843	46767986	-1	ENSG00000244559	CTD-2377D24.2
7	96487494	96488930	1	ENSG00000227284	MARK2P10
9	136279478	136324508	1	ENSG00000160323	ADAMTS13
7	96569382	96569676	-1	ENSG00000244318	RN7SL252P
2	175200601	175202151	-1	ENSG00000268241	AC018470.1
HSCHR6_MHC_COX	32473484	32473630	-1	ENSG00000264259	RNU1-116P
17	27271814	27272412	1	ENSG00000265908	RP11-20B24.6
HSCHR6_MHC_COX	32550723	32551572	1	ENSG00000231677	HLA-DQB1-AS1
X	47305278	47342345	-1	ENSG00000147124	ZNF41
1	152004982	152020383	-1	ENSG00000163191	S100A11
17	46768478	46769056	-1	ENSG00000242067	RPL9P28
13	64320934	64321323	1	ENSG00000226974	AL445989.1
HSCHR6_MHC_SSTO	31051901	31052166	1	ENSG00000257560	BX247900.2
HSCHR6_MHC_COX	32550729	32553324	-1	ENSG00000243252	XXbac-BPG254F23.6
10	8698679	8698794	-1	ENSG00000212505	RNA5SP299
7	96584453	96643377	-1	ENSG00000231764	DLX6-AS1
HSCHR6_MHC_SSTO	31054557	31054985	-1	ENSG00000258200	BX247900.4
10	8765973	8766251	1	ENSG00000270234	RP11-575N15.1
17	46782360	46784708	1	ENSG00000244649	CTD-2377D24.6
10	11784365	11806069	1	ENSG00000134463	ECHDC3
HSCHR6_MHC_SSTO	31059239	31062047	-1	ENSG00000198143	BX247900.1
10	8939952	8956559	1	ENSG00000234752	RP11-428L9.1
3	15708743	15901278	-1	ENSG00000206560	ANKRD28
HSCHR6_MHC_SSTO	31061287	31061564	1	ENSG00000257701	BX247900.3
10	9012088	9015431	1	ENSG00000223808	RP11-428L9.2
HSCHR6_MHC_SSTO	31135606	31139772	-1	ENSG00000224056	PSORS1C3
17	46791092	46791321	1	ENSG00000241788	COX6B1P2
10	9317796	9329020	1	ENSG00000230014	LINC00709
5	147763498	147822399	1	ENSG00000145868	FBXO38
11	62430287	62439727	-1	ENSG00000162194	C11orf48
10	9763926	9766379	-1	ENSG00000235838	HSP90AB7P
4	1723227	1746898	1	ENSG00000013810	TACC3
17	46800530	46802819	1	ENSG00000229637	PRAC2
10	9800746	9801200	-1	ENSG00000228636	RP5-1051H14.2
8	145149930	145152428	1	ENSG00000179091	CYC1
12	120648250	120703574	-1	ENSG00000089159	PXN
17	4848947	4852356	-1	ENSG00000108518	PFN1
10	10100685	10105465	1	ENSG00000224788	RP5-933E2.1
2	175212750	175260443	-1	ENSG00000138433	CIR1
17	46801770	46801837	-1	ENSG00000263602	MIR3185
13	66876967	67804468	-1	ENSG00000184226	PCDH9
17	46810453	46811250	1	ENSG00000242407	CTD-2377D24.4
10	10216193	10216540	1	ENSG00000229919	TCEB1P3
17	46842918	46843209	-1	ENSG00000244514	RN7SL125P
22	23487513	23506537	1	ENSG00000100228	RAB36
11	69455855	69469242	1	ENSG00000110092	CCND1
17	46952222	46986345	-1	ENSG00000248278	SUMO2P17
15	40763160	40765353	1	ENSG00000169105	CHST14
17	55938604	56032684	-1	ENSG00000180891	CUEDC1
4	187111913	187112626	-1	ENSG00000269302	AC110771.1
17	46958202	46958329	1	ENSG00000212565	SNORA68
1	152056620	152061540	-1	ENSG00000182898	TCHHL1
17	46958484	46958678	1	ENSG00000248895	RP11-463M16.5
1	224572845	224624735	-1	ENSG00000162923	WDR26
16	71481500	71496998	-1	ENSG00000167377	ZNF23
17	46976493	46977110	1	ENSG00000270781	RP11-501C14.9
17	47009153	47014462	1	ENSG00000230532	AC091133.1
11	18714669	18726332	1	ENSG00000151117	TMEM86A
17	47026723	47026882	-1	ENSG00000200903	RNU1-42P
12	38710380	38717784	1	ENSG00000175548	ALG10B
17	47034012	47034115	-1	ENSG00000238804	snoU13
X	47342970	47344207	1	ENSG00000196741	CXorf24
4	187112674	187134610	1	ENSG00000145476	CYP4V2
17	47072628	47074854	-1	ENSG00000250838	RP11-501C14.5
5	121398890	121413980	-1	ENSG00000113083	LOX
17	47082093	47091087	-1	ENSG00000251461	RP11-501C14.6
2	233562009	233725285	1	ENSG00000204120	GIGYF2
8	99129525	99172062	1	ENSG00000104356	POP1
2	27476552	27498685	-1	ENSG00000115194	SLC30A3
17	47113714	47113817	1	ENSG00000252636	RNU6-826P
17	47114484	47114791	1	ENSG00000251550	RP11-501C14.7
X	154425284	154468098	1	ENSG00000155959	VBP1
1	152078793	152086556	-1	ENSG00000159450	TCHH
3	145787227	145881440	-1	ENSG00000152952	PLOD2
13	70274726	70682591	-1	ENSG00000150361	KLHL1
X	47420516	47431307	1	ENSG00000078061	ARAF
15	40820882	40857256	-1	ENSG00000128891	C15orf57
1	64239693	64647181	1	ENSG00000185483	ROR1
11	18725852	18747777	-1	ENSG00000179057	IGSF22
22	38030661	38062939	1	ENSG00000100092	SH3BP1
1	152126071	152131704	-1	ENSG00000215853	RPTN
11	117156402	117186975	-1	ENSG00000186318	BACE1
HSCHR6_MHC_SSTO	31159624	31165828	1	ENSG00000231281	HCG27
19	59062933	59066491	-1	ENSG00000130724	CHMP2A
HSCHR6_MHC_SSTO	31162029	31163780	-1	ENSG00000229075	XXbac-BPG299F13.14
15	44719432	44821236	1	ENSG00000137770	CTDSPL2
17	40910465	40915059	1	ENSG00000131477	RAMP2
HSCHR6_MHC_COX	32597337	32598168	-1	ENSG00000228845	MTCO3P1
HSCHR6_MHC_SSTO	31235931	31239103	1	ENSG00000225029	USP8P1
HSCHR6_MHC_COX	32609187	32610017	1	ENSG00000232026	XXbac-BPG254F23.7
1	2336236	2345236	-1	ENSG00000157911	PEX10
HG325_PATCH	50316459	50325546	1	ENSG00000261869	LSMEM2
7	86273230	86494200	1	ENSG00000198822	GRM3
HSCHR6_MHC_COX	32621915	32622852	-1	ENSG00000224793	HLA-DQB3
1	152184558	152196669	-1	ENSG00000197915	HRNR
17	27336817	27338027	-1	ENSG00000263613	RP11-321A17.5
8	145153536	145163027	-1	ENSG00000179526	SHARPIN
17	27339883	27343530	1	ENSG00000238007	AC024619.2
17	9799637	9808938	-1	ENSG00000109047	RCVRN
HSCHR6_MHC_SSTO	31240666	31241865	1	ENSG00000227672	RPL3P2
HSCHR6_MHC_SSTO	31248142	31249593	-1	ENSG00000225403	WASF5P
17	27348338	27348658	-1	ENSG00000263781	RP11-321A17.3
HSCHR6_MHC_SSTO	31268479	31269213	-1	ENSG00000226834	XXbac-BPG248L24.10
11	62432781	62435968	1	ENSG00000214756	METTL12
6	34505579	34524110	-1	ENSG00000124664	SPDEF
8	22298332	22398652	1	ENSG00000120910	PPP3CC
10	10274574	10274675	1	ENSG00000200849	Y_RNA
17	4851387	4860426	1	ENSG00000108515	ENO3
10	10299132	10299429	-1	ENSG00000272436	CUX2P1
10	10407143	10408450	-1	ENSG00000234306	RP11-271F18.1
HG325_PATCH	50325164	50330027	-1	ENSG00000263093	IFRD2
10	10461501	10504312	-1	ENSG00000270111	RP11-271F18.4
4	79697496	79837526	1	ENSG00000138756	BMP2K
19	34663409	34720420	1	ENSG00000257103	LSM14A
10	10818186	10818624	-1	ENSG00000228997	RP1-186E20.1
3	120315156	120321347	1	ENSG00000065518	NDUFB4
1	64669310	64733051	1	ENSG00000177414	UBE2U
6	36164521	36200567	1	ENSG00000096070	BRPF3
19	59067079	59070327	-1	ENSG00000130725	UBE2M
10	10826400	10836943	-1	ENSG00000225383	SFTA1P
1	152274651	152297679	-1	ENSG00000143631	FLG
16	3077683	3086927	-1	ENSG00000162069	CCDC64B
17	27467501	27482507	1	ENSG00000263709	RP11-321A17.4
17	27524089	27524803	-1	ENSG00000264050	RP11-22N12.2
10	52750945	54058110	1	ENSG00000185532	PRKG1
3	186560463	186576252	1	ENSG00000181092	ADIPOQ
13	72012098	72441330	-1	ENSG00000165659	DACH1
19	49792895	49828482	-1	ENSG00000063127	SLC6A16
17	27530441	27531492	-1	ENSG00000178082	TWF1P1
11	8932686	8941631	1	ENSG00000166452	AKIP1
17	27667500	27667840	-1	ENSG00000239256	RPL35AP35
X	47431303	47479252	-1	ENSG00000008056	SYN1
17	27679087	27731118	1	ENSG00000266111	RP11-296K13.4
12	10310902	10324737	-1	ENSG00000173391	OLR1
17	27696735	27717795	-1	ENSG00000264808	MIR4523
17	35766965	35839835	1	ENSG00000108264	TADA2A
17	27715578	27715701	1	ENSG00000222363	RNU4-34P
17	27717680	27717748	1	ENSG00000263719	MIR4523
17	27751780	27751885	-1	ENSG00000253064	RNU6-711P
11	69467844	69490184	-1	ENSG00000149716	ORAOV1
10	104678050	104849978	1	ENSG00000148842	CNNM2
18	43664110	43684300	-1	ENSG00000152234	ATP5A1
6	34555065	34664636	-1	ENSG00000196821	C6orf106
18	71815746	71826197	1	ENSG00000075336	TIMM21
11	62437745	62441159	1	ENSG00000204922	C11orf83
16	71481503	71523214	-1	ENSG00000261611	AC010547.9
22	38054734	38062941	1	ENSG00000241360	PDXP
X	154487526	154493874	-1	ENSG00000155961	RAB39B
HSCHR6_MHC_MANN	30893440	30912617	1	ENSG00000234078	DDR1
HSCHR6_MHC_SSTO	31327027	31327573	-1	ENSG00000233161	DHFRP2
HSCHR6_MHC_SSTO	31330791	31330897	1	ENSG00000266784	U6
1	152321211	152332482	-1	ENSG00000143520	FLG2
HSCHR6_MHC_SSTO	31338077	31338679	1	ENSG00000232244	FGFR3P
16	3096682	3110727	1	ENSG00000008516	MMP25
HSCHR6_MHC_SSTO	31341099	31341525	1	ENSG00000227405	ZDHHC20P2
HSCHR6_MHC_SSTO	31342777	31342994	-1	ENSG00000226027	HLA-S
HSCHR6_MHC_SSTO	31362868	31362966	-1	ENSG00000266250	Y_RNA
HSCHR6_MHC_SSTO	31378662	31378995	1	ENSG00000258195	BX005439.1
X	154505500	154563966	-1	ENSG00000155962	CLIC2
HSCHR6_MHC_SSTO	31402326	31407629	1	ENSG00000226768	LINC01149
22	38071615	38075813	1	ENSG00000100097	LGALS1
HSCHR6_MHC_SSTO	31420864	31423498	1	ENSG00000230389	HCP5
1	64936428	65158741	1	ENSG00000158966	CACHD1
17	40925454	40931617	1	ENSG00000131475	VPS25
9	36833272	37034103	-1	ENSG00000196092	PAX5
17	27772318	27772418	-1	ENSG00000202205	RNU6-1034P
X	47441712	47446188	1	ENSG00000102265	TIMP1
17	27887565	28034108	1	ENSG00000264031	RP11-68I3.2
8	99202061	99306621	-1	ENSG00000104361	NIPAL2
17	27896598	27897537	1	ENSG00000264290	RP11-68I3.4
1	152381719	152386739	-1	ENSG00000143536	CRNN
2	74153953	74186088	1	ENSG00000114956	DGUOK
16	71498453	71598992	-1	ENSG00000157429	ZNF19
21	45748827	45759285	-1	ENSG00000160226	C21orf2
10	121259340	121302220	-1	ENSG00000148908	RGS10
11	62443970	62446567	-1	ENSG00000162191	UBXN1
4	120218207	120225600	-1	ENSG00000164096	C4orf3
18	71920530	71959251	-1	ENSG00000166347	CYB5A
17	47126902	47126986	1	ENSG00000264552	AC105030.1
17	47162873	47164064	1	ENSG00000248883	CTD-2244F11.2
6	31895475	31919825	1	ENSG00000244255	CFB
1	152483320	152484653	1	ENSG00000186207	LCE5A
17	47187124	47187413	1	ENSG00000271770	Metazoa_SRP
17	47225701	47226473	-1	ENSG00000240995	RP11-708H21.1
X	154610428	154610944	1	ENSG00000198307	H2AFB2
HSCHR6_MHC_DBB	31240245	31241447	1	ENSG00000229430	RPL3P2
13	73282495	73301825	-1	ENSG00000204899	MZT1
22	38077680	38170137	1	ENSG00000100101	NOL12
HSCHR6_MHC_DBB	31247438	31248892	-1	ENSG00000229103	WASF5P
17	27918721	27919259	-1	ENSG00000264647	RP11-68I3.7
X	154611749	154613449	1	ENSG00000198444	F8A2
11	18749475	18814268	-1	ENSG00000110786	PTPN5
2	98330023	98356325	1	ENSG00000115085	ZAP70
HSCHR6_MHC_DBB	31266959	31267173	-1	ENSG00000258020	CR759814.1
11	8941623	8954553	-1	ENSG00000176029	C11orf16
1	224622362	224928251	1	ENSG00000143786	CNIH3
17	47249257	47250608	1	ENSG00000262973	RP11-708H21.4
HSCHR6_MHC_DBB	31267737	31268471	-1	ENSG00000231710	XXbac-BPG248L24.10
1	152486978	152488486	1	ENSG00000169509	CRCT1
HSCHR6_MHC_DBB	31446485	31446586	-1	ENSG00000263833	Y_RNA
