chrom	chromstart	chromend	name	ensembl_gene_id	external_gene_name
chr11	1923877	1923878	55736	ENSG00000229671	LINC01150
chr11	1941487	1941488	55737	ENSG00000252187	AC051649.1
chr11	2011149	2011150	55738	ENSG00000226416	MRPL23-AS1
chr11	2012326	2012327	55739	ENSG00000232987	AC051649.6
chr12	53901421	53901422	55740	ENSG00000139574	NPFF
chrX	152990151	152990152	55741	ENSG00000185825	BCAP31
chr2	731223	731224	55742	ENSG00000227713	AC116609.1
chr3	128294928	128294929	55743	ENSG00000198685	C3orf27
chr2	740163	740164	55744	ENSG00000272342	RP13-539J13.1
chr2	741977	741978	55745	ENSG00000231173	AC116609.3
chr2	742488	742489	55746	ENSG00000223751	AC116609.2
chr1	18807424	18807425	55747	ENSG00000179023	KLHDC7A
chr2	864111	864112	55748	ENSG00000237667	LINC01115
chr2	901136	901137	55749	ENSG00000228799	AC113607.2
chr3	108015376	108015377	55750	ENSG00000114455	HHLA2
chr2	916809	916810	55751	ENSG00000234796	AC113607.3
chr2	945959	945960	55752	ENSG00000235688	AC116614.1
chr2	1064026	1064027	55753	ENSG00000235403	AC114808.3
chr2	1156109	1156110	55754	ENSG00000236665	AC114808.2
chr2	1350339	1350340	55755	ENSG00000233553	AC108462.1
chr2	1623884	1623885	55756	ENSG00000228613	AC144450.1
chr2	1584082	1584083	55757	ENSG00000231482	AC141930.2
chr2	1629190	1629191	55758	ENSG00000203635	AC144450.2
chr11	2022699	2022700	55759	ENSG00000130600	H19
chr1	156589086	156589087	55760	ENSG00000132702	HAPLN2
chr7	31092076	31092077	55761	ENSG00000078549	ADCYAP1R1
chr2	1828184	1828185	55762	ENSG00000232057	AC093390.1
chr2	2323004	2323005	55763	ENSG00000225619	MYT1L-AS1
chr20	43104526	43104527	55764	ENSG00000124120	TTPAL
chr2	2660401	2660402	55765	ENSG00000234929	AC018685.1
chr2	2734728	2734729	55766	ENSG00000227364	AC018685.2
chr1	18957500	18957501	55767	ENSG00000009709	PAX7
chr2	2842162	2842163	55768	ENSG00000237720	AC011995.1
chr2	2875002	2875003	55769	ENSG00000228391	AC011995.3
chr16	22308730	22308731	55770	ENSG00000058600	POLR3E
chr2	3129797	3129798	55771	ENSG00000234423	AC019118.2
chr2	3021101	3021102	55772	ENSG00000263570	AC074264.1
chr2	3079543	3079544	55773	ENSG00000238722	snoU13
chr2	3149550	3149551	55774	ENSG00000236760	AC019118.3
chr2	3160527	3160528	55775	ENSG00000226649	AC019118.4
chr2	3305235	3305236	55776	ENSG00000224885	TSSC1-IT1
chr11	2151193	2151194	55777	ENSG00000240801	AC132217.4
chr2	3486179	3486180	55778	ENSG00000225234	TRAPPC12-AS1
chr11	2155438	2155439	55779	ENSG00000207805	MIR483
chr17	78010435	78010436	55780	ENSG00000141519	CCDC40
chr2	3500727	3500728	55781	ENSG00000271868	RP11-1293J14.1
chr2	3523046	3523047	55782	ENSG00000235078	AC142528.1
chr11	2161731	2161732	55783	ENSG00000099869	IGF2-AS
chr2	3584462	3584463	55784	ENSG00000242282	AC108488.4
chr11	2194293	2194294	55785	ENSG00000265258	MIR4686
chr11	2342948	2342949	55786	ENSG00000207308	RNU6-878P
chr14	56025790	56025791	55787	ENSG00000126777	KTN1
chr1	19186175	19186176	55788	ENSG00000179002	TAS1R2
chr2	3606082	3606083	55789	ENSG00000234171	RNASEH1-AS1
chr16	66952886	66952887	55790	ENSG00000166589	CDH16
chr1	114447822	114447823	55791	ENSG00000134262	AP4B1
chr8	82645137	82645138	55792	ENSG00000104231	ZFAND1
chr2	3628160	3628161	55793	ENSG00000252531	SNORA73
chr2	3651831	3651832	55794	ENSG00000237370	AC010907.2
chr1	19247614	19247615	55795	ENSG00000255275	RP13-279N23.2
chr2	3665346	3665347	55796	ENSG00000188765	TMSB4XP2
chr2	3736570	3736571	55797	ENSG00000232718	GAPDHP48
chr4	104021039	104021040	55798	ENSG00000164039	BDH2
chr2	3751742	3751743	55799	ENSG00000224661	AC010907.5
chr2	3891774	3891775	55800	ENSG00000227363	AC019172.2
chr20	43150749	43150750	55801	ENSG00000132824	SERINC3
chr10	14816895	14816896	55802	ENSG00000065809	FAM107B
chr12	48574995	48574996	55803	ENSG00000177981	ASB8
chr12	54020198	54020199	55804	ENSG00000170653	ATF7
chr2	4021659	4021660	55805	ENSG00000237401	AC107070.1
chr2	4077271	4077272	55806	ENSG00000264071	RN7SL531P
chr2	4188320	4188321	55807	ENSG00000229550	AC012445.1
chr2	4276107	4276108	55808	ENSG00000215960	AC068292.1
chr2	4562645	4562646	55809	ENSG00000231821	NPM1P48
chr2	4703804	4703805	55810	ENSG00000231532	AC022311.1
chr2	4874673	4874674	55811	ENSG00000252238	SNORA31
chr2	4992867	4992868	55812	ENSG00000207192	RNU6-649P
chr2	5454266	5454267	55813	ENSG00000228585	AC073143.1
chr2	5696162	5696163	55814	ENSG00000232835	AC107057.1
chr2	5831619	5831620	55815	ENSG00000224128	AC107057.2
chr17	2240792	2240793	55816	ENSG00000141258	SGSM2
chr2	5831249	5831250	55817	ENSG00000230090	AC108025.2
chr10	101380365	101380366	55818	ENSG00000155287	SLC25A28
chr5	180688118	180688119	55819	ENSG00000183718	TRIM52
chr19	17421044	17421045	55820	ENSG00000127220	ABHD8
chr2	5836352	5836353	55821	ENSG00000242540	AC010729.1
chr2	5866581	5866582	55822	ENSG00000236106	AC010729.2
chr1	19229274	19229275	55823	ENSG00000159423	ALDH4A1
chr20	43160426	43160427	55824	ENSG00000168734	PKIG
chr2	5952727	5952728	55825	ENSG00000237266	AC010729.3
chr16	22448485	22448486	55826	ENSG00000140743	CDR2
chr2	6072819	6072820	55827	ENSG00000232044	LINC01105
chrX	152990323	152990324	55828	ENSG00000101986	ABCD1
chr5	180682720	180682721	55829	ENSG00000268397	AC008443.1
chr1	114447763	114447764	55830	ENSG00000118655	DCLRE1B
chr3	128399917	128399918	55831	ENSG00000163902	RPN1
chr5	180794269	180794270	55832	ENSG00000230178	OR4F3
chr19	5455426	5455427	55833	ENSG00000105428	ZNRF4
chr19	17403418	17403419	55834	ENSG00000130312	MRPL34
chr5	58313	58314	55835	ENSG00000250020	RP11-811I15.1
chr3	108248168	108248169	55836	ENSG00000144821	MYH15
chr5	92266	92267	55837	ENSG00000249430	CTD-2231H16.1
chr5	144311	144312	55838	ENSG00000199540	Y_RNA
chr5	195893	195894	55839	ENSG00000261434	CTD-2083E4.7
chr2	6465777	6465778	55840	ENSG00000234275	AC017053.1
chr5	64064757	64064758	55841	ENSG00000153015	CWC27
chr5	217393	217394	55842	ENSG00000260774	CTD-2083E4.4
chr2	6515553	6515554	55843	ENSG00000227007	AC105253.1
chr5	271630	271631	55844	ENSG00000248925	CTD-2083E4.6
chr2	6636929	6636930	55845	ENSG00000231610	AC021021.1
chr5	290435	290436	55846	ENSG00000250848	CTD-2083E4.5
chr2	6636135	6636136	55847	ENSG00000226488	AC021021.2
chr5	404660	404661	55848	ENSG00000214278	CTD-2228K2.2
chr16	66959546	66959547	55849	ENSG00000166592	RRAD
chr14	24804298	24804299	55850	ENSG00000129467	ADCY4
chr17	7307455	7307456	55851	ENSG00000205544	TMEM256
chr19	5624056	5624057	55852	ENSG00000130254	SAFB2
chr15	90039843	90039844	55853	ENSG00000140519	RHCG
chr2	6790666	6790667	55854	ENSG00000236172	hsa-mir-7515
chr3	128444965	128444966	55855	ENSG00000075785	RAB7A
chr19	17420327	17420328	55856	ENSG00000130311	DDA1
chr1	156611182	156611183	55857	ENSG00000132692	BCAN
chr7	72298776	72298777	55858	ENSG00000254184	TYW1B
chr6	31371356	31371357	55859	ENSG00000204520	MICA
chr17	7308193	7308194	55860	ENSG00000169992	NLGN2
chr20	43248125	43248126	55861	ENSG00000269605	Z97053.1
chr11	93517556	93517557	55862	ENSG00000166012	TAF1D
chr10	101419263	101419264	55863	ENSG00000198018	ENTPD7
chr19	17445637	17445638	55864	ENSG00000074855	ANO8
chr5	418818	418819	55865	ENSG00000250645	CTD-2228K2.1
chr5	473351	473352	55866	ENSG00000225138	CTD-2228K2.7
chr20	43280873	43280874	55867	ENSG00000196839	ADA
chr4	71705661	71705662	55868	ENSG00000132463	GRSF1
chr5	524820	524821	55869	ENSG00000250385	RP11-310P5.2
chr5	535996	535997	55870	ENSG00000264233	MIR4456
chr5	612324	612325	55871	ENSG00000249650	RP11-310P5.1
chr5	675941	675942	55872	ENSG00000271781	CTD-2589H19.6
chr5	769045	769046	55873	ENSG00000249908	CTD-2589H19.4
chr5	816461	816462	55874	ENSG00000247872	SPCS2P3
chr14	92980118	92980119	55875	ENSG00000100599	RIN3
chr5	946430	946431	55876	ENSG00000248949	RP11-661C8.2
chr5	997422	997423	55877	ENSG00000215246	RP11-43F13.3
chr16	66968325	66968326	55878	ENSG00000166595	FAM96B
chr5	991214	991215	55879	ENSG00000203594	AC116351.1
chr5	1004302	1004303	55880	ENSG00000221244	AC116351.2
chr7	31380507	31380508	55881	ENSG00000164600	NEUROD6
chr5	1005154	1005155	55882	ENSG00000272347	RP11-43F13.4
chr5	1063088	1063089	55883	ENSG00000263834	MIR4635
chr5	1178719	1178720	55884	ENSG00000249201	CTD-3080P12.3
chr6	31462658	31462659	55885	ENSG00000204516	MICB
chr5	1309491	1309492	55886	ENSG00000263670	MIR4457
chr5	1380181	1380182	55887	ENSG00000250584	RP11-325I22.2
chr5	1371059	1371060	55888	ENSG00000248951	RP11-325I22.1
chr1	19283179	19283180	55889	ENSG00000169991	IFFO2
chr7	72349936	72349937	55890	ENSG00000196313	POM121
chr16	22490442	22490443	55891	ENSG00000243716	NPIPB5
chr17	7323679	7323680	55892	ENSG00000181323	SPEM1
chr12	48577366	48577367	55893	ENSG00000177875	C12orf68
chr12	48597169	48597170	55894	ENSG00000172640	OR10AD1
chr12	48592170	48592171	55895	ENSG00000269514	DKFZP779L1853
chr16	66968347	66968348	55896	ENSG00000172831	CES2
chr17	7328934	7328935	55897	ENSG00000184560	C17orf74
chr15	90118713	90118714	55898	ENSG00000140534	TICRR
chrX	117957753	117957754	55899	ENSG00000174460	ZCCHC12
chr12	48722763	48722764	55900	ENSG00000187166	H1FNT
chr17	18012020	18012021	55901	ENSG00000091536	MYO15A
chr7	97501853	97501854	55902	ENSG00000070669	ASNS
chr7	31553704	31553705	55903	ENSG00000180347	CCDC129
chr3	49027319	49027320	55904	ENSG00000178467	P4HTM
chr20	43343485	43343486	55905	ENSG00000064205	WISP2
chr12	48745196	48745197	55906	ENSG00000167528	ZNF641
chr1	156647188	156647189	55907	ENSG00000132688	NES
chr12	25055243	25055244	55908	ENSG00000268865	AC026310.1
chrX	153029651	153029652	55909	ENSG00000198753	PLXNB3
chr12	25150452	25150453	55910	ENSG00000226397	C12orf77
chr7	72439996	72439997	55911	ENSG00000155428	TRIM74
chr3	38495342	38495343	55912	ENSG00000114739	ACVR2B
chr14	75179799	75179800	55913	ENSG00000214670	AC007956.1
chr15	90198681	90198682	55914	ENSG00000166813	KIF7
chrX	118108581	118108582	55915	ENSG00000175556	LONRF3
chr11	93474757	93474758	55916	ENSG00000182919	C11orf54
chr1	156675607	156675608	55917	ENSG00000143320	CRABP2
chr20	43374421	43374422	55918	ENSG00000124249	KCNK15
chr14	75179847	75179848	55919	ENSG00000119616	FCF1
chr3	108308490	108308491	55920	ENSG00000163507	KIAA1524
chr2	145090134	145090135	55921	ENSG00000121964	GTDC1
chr20	43438978	43438979	55922	ENSG00000101098	RIMS4
chr7	31726329	31726330	55923	ENSG00000106341	PPP1R17
chr12	54071191	54071192	55924	ENSG00000135390	ATP5G2
chr8	82644669	82644670	55925	ENSG00000164695	CHMP4C
chr19	17445729	17445730	55926	ENSG00000130299	GTPBP3
chr15	90222657	90222658	55927	ENSG00000166819	PLIN1
chr3	49044495	49044496	55928	ENSG00000178252	WDR6
chr1	156698590	156698591	55929	ENSG00000143319	ISG20L2
chr19	5623046	5623047	55930	ENSG00000160633	SAFB
chr17	7338762	7338763	55931	ENSG00000181284	TMEM102
chr20	43514317	43514318	55932	ENSG00000166913	YWHAB
chr1	114471814	114471815	55933	ENSG00000163349	HIPK1
chr8	82755100	82755101	55934	ENSG00000104497	SNX16
chr17	7341592	7341593	55935	ENSG00000161958	FGF11
chr7	72459478	72459479	55936	ENSG00000267985	AC005488.1
chr3	128598439	128598440	55937	ENSG00000177646	ACAD9
chr10	101462315	101462316	55938	ENSG00000119929	CUTC
chr15	90234013	90234014	55939	ENSG00000166821	PEX11A
chr4	104119565	104119566	55940	ENSG00000138778	CENPE
chr7	32338940	32338941	55941	ENSG00000154678	PDE1C
chr12	25173936	25173937	55942	ENSG00000118308	LRMP
chr7	72722863	72722864	55943	ENSG00000130305	NSUN5
chr7	103848494	103848495	55944	ENSG00000164815	ORC5
chr16	22825498	22825499	55945	ENSG00000122254	HS3ST2
chr4	71768043	71768044	55946	ENSG00000173542	MOB1B
chr16	66995140	66995141	55947	ENSG00000172828	CES3
chr15	90234028	90234029	55948	ENSG00000140527	WDR93
chr14	105952654	105952655	55949	ENSG00000213145	CRIP1
chr1	156698234	156698235	55950	ENSG00000143303	RRNAD1
chr16	23160590	23160591	55951	ENSG00000103404	USP31
chr12	48759919	48759920	55952	ENSG00000269282	AC024257.1
chr12	48866448	48866449	55953	ENSG00000139223	ANP32D
chrX	118284541	118284542	55954	ENSG00000250423	KIAA1210
chr7	133812052	133812053	55955	ENSG00000155530	LRGUK
chr5	64777746	64777747	55956	ENSG00000049192	ADAMTS6
chr16	23194036	23194037	55957	ENSG00000166828	SCNN1G
chr8	134584182	134584183	55958	ENSG00000008513	ST3GAL1
chr1	114522063	114522064	55959	ENSG00000116774	OLFML3
chr17	7348380	7348381	55960	ENSG00000170175	CHRNB1
chr14	105953536	105953537	55961	ENSG00000257341	CRIP1
chr8	85095022	85095023	55962	ENSG00000184672	RALYL
chr12	6665238	6665239	55963	ENSG00000010295	IFFO1
chr3	38537618	38537619	55964	ENSG00000157036	EXOG
chr16	67022492	67022493	55965	ENSG00000172824	CES4A
chr20	43538703	43538704	55966	ENSG00000101104	PABPC1L
chr12	48876286	48876287	55967	ENSG00000177627	C12orf54
chrX	118370216	118370217	55968	ENSG00000101856	PGRMC1
chr16	23289552	23289553	55969	ENSG00000168447	SCNN1B
chr10	101491856	101491857	55970	ENSG00000014919	COX15
chr1	156711381	156711382	55971	ENSG00000143314	MRPL24
chr19	17488158	17488159	55972	ENSG00000130300	PLVAP
chr14	24806587	24806588	55973	ENSG00000258973	RP11-934B9.3
chr1	114696540	114696541	55974	ENSG00000134207	SYT6
chr4	71858255	71858256	55975	ENSG00000156136	DCK
chr14	75230069	75230070	55976	ENSG00000119596	YLPM1
chr6	31496494	31496495	55977	ENSG00000204511	MCCD1
chr15	90294540	90294541	55978	ENSG00000166823	MESP1
chr19	5674958	5674959	55979	ENSG00000130255	RPL36
chr6	31514384	31514385	55980	ENSG00000254870	ATP6V1G2-DDX39B
chr19	17516456	17516457	55981	ENSG00000130303	BST2
chr15	90303822	90303823	55982	ENSG00000188095	MESP2
chr7	72742084	72742085	55983	ENSG00000146755	TRIM50
chr14	24809250	24809251	55984	ENSG00000129465	RIPK3
chrX	118533023	118533024	55985	ENSG00000077713	SLC25A43
chr15	90358632	90358633	55986	ENSG00000166825	ANPEP
chr14	93215046	93215047	55987	ENSG00000100600	LGMN
chr16	23464500	23464501	55988	ENSG00000168434	COG7
chr12	54121528	54121529	55989	ENSG00000012822	CALCOCO1
chr17	78075355	78075356	55990	ENSG00000171298	GAA
chr19	17516531	17516532	55991	ENSG00000141971	MVB12A
chr20	43589126	43589127	55992	ENSG00000025772	TOMM34
chr8	135725291	135725292	55993	ENSG00000066827	ZFAT
chr19	5680906	5680907	55994	ENSG00000174917	C19orf70
chr12	48901137	48901138	55995	ENSG00000197376	OR8S1
chr12	48963848	48963849	55996	ENSG00000167531	LALBA
chr1	156736716	156736717	55997	ENSG00000143321	HDGF
chr3	193853934	193853935	55998	ENSG00000114315	HES1
chr3	49059725	49059726	55999	ENSG00000178149	DALRD3
chr8	86019382	86019383	56000	ENSG00000133739	LRRCC1
chr1	115053780	115053781	56001	ENSG00000197323	TRIM33
chr16	67063019	67063020	56002	ENSG00000067955	CBFB
chr20	43595115	43595116	56003	ENSG00000101109	STK4
chr7	134001802	134001803	56004	ENSG00000205060	SLC35B4
chrX	118602363	118602364	56005	ENSG00000005022	SLC25A5
chr16	67143861	67143862	56006	ENSG00000125149	C16orf70
chr7	72742167	72742168	56007	ENSG00000077800	FKBP6
chr1	115124259	115124260	56008	ENSG00000116752	BCAS2
chr7	72848109	72848110	56009	ENSG00000188763	FZD9
chr15	90437573	90437574	56010	ENSG00000157823	AP3S2
chr19	17559375	17559376	56011	ENSG00000188051	TMEM221
chr19	5680615	5680616	56012	ENSG00000167733	HSD11B1L
chr1	156720402	156720403	56013	ENSG00000143294	PRCC
chr19	17571612	17571613	56014	ENSG00000269035	CTD-2521M24.10
chr19	17571762	17571763	56015	ENSG00000171773	NXNL1
chr12	49076020	49076021	56016	ENSG00000139620	KANSL2
chrX	153041867	153041868	56017	ENSG00000184343	SRPK3
chr7	72936607	72936608	56018	ENSG00000009954	BAZ1B
chr20	43729752	43729753	56019	ENSG00000124134	KCNS1
chr20	43743812	43743813	56020	ENSG00000175121	WFDC5
chr1	19536769	19536770	56021	ENSG00000127481	UBR4
chr19	17579578	17579579	56022	ENSG00000130304	SLC27A1
chr14	105956192	105956193	56023	ENSG00000185347	C14orf80
chr1	115213042	115213043	56024	ENSG00000175984	DENND2C
chr15	90456113	90456114	56025	ENSG00000250021	C15orf38-AP3S2
chr20	43753105	43753106	56026	ENSG00000168703	WFDC12
chr16	67185116	67185117	56027	ENSG00000237172	B3GNT9
chr15	90456187	90456188	56028	ENSG00000242498	C15orf38
chr4	104640972	104640973	56029	ENSG00000169836	TACR3
chr20	43803517	43803518	56030	ENSG00000124102	PI3
chr16	67194200	67194201	56031	ENSG00000102871	TRADD
chr16	23533315	23533316	56032	ENSG00000103365	GGA2
chr4	105416057	105416058	56033	ENSG00000168772	CXXC4
chr6	31510224	31510225	56034	ENSG00000198563	DDX39B
chr20	43835638	43835639	56035	ENSG00000124233	SEMG1
chr4	72053003	72053004	56036	ENSG00000080493	SLC4A4
chr12	105630015	105630016	56037	ENSG00000136044	APPL2
chr16	67193834	67193835	56038	ENSG00000135722	FBXL8
chr3	108308529	108308530	56039	ENSG00000198919	DZIP3
chr15	90544624	90544625	56040	ENSG00000140548	ZNF710
chr3	128721532	128721533	56041	ENSG00000114656	KIAA1257
chr20	43849941	43849942	56042	ENSG00000124157	SEMG2
chr19	17622438	17622439	56043	ENSG00000130313	PGLS
chr1	115238238	115238239	56044	ENSG00000116748	AMPD1
chr1	156786653	156786654	56045	ENSG00000027869	SH2D2A
chr16	23569051	23569052	56046	ENSG00000103356	EARS2
chr7	134144035	134144036	56047	ENSG00000085662	AKR1B1
chr17	7387581	7387582	56048	ENSG00000174282	ZBTB4
chr17	7384721	7384722	56049	ENSG00000259224	SLC35G6
chr1	115259514	115259515	56050	ENSG00000213281	NRAS
chrX	118699396	118699397	56051	ENSG00000018610	CXorf56
chr15	90645735	90645736	56052	ENSG00000182054	IDH2
chr4	106067032	106067033	56053	ENSG00000168769	TET2
chr16	23568392	23568393	56054	ENSG00000103353	UBFD1
chr3	57994127	57994128	56055	ENSG00000136068	FLNB
chr12	6677856	6677857	56056	ENSG00000111641	NOP2
chr17	7387685	7387686	56057	ENSG00000181222	POLR2A
chr3	128690172	128690173	56058	ENSG00000187695	RP11-723O4.6
chrX	118708501	118708502	56059	ENSG00000077721	UBE2A
chr3	128720472	128720473	56060	ENSG00000114654	EFCC1
chr10	101542489	101542490	56061	ENSG00000023839	ABCC2
chr3	128779610	128779611	56062	ENSG00000169704	GP9
chr16	67197288	67197289	56063	ENSG00000102878	HSF4
chr20	43883204	43883205	56064	ENSG00000124107	SLPI
chr3	194072056	194072057	56065	ENSG00000178772	CPN2
chr7	103969104	103969105	56066	ENSG00000187416	LHFPL3
chr3	128841643	128841644	56067	ENSG00000172780	RAB43
chr11	93517393	93517394	56068	ENSG00000042429	MED17
chr17	18086392	18086393	56069	ENSG00000091542	ALKBH5
chr3	194090471	194090472	56070	ENSG00000172061	LRRC15
chr11	93583696	93583697	56071	ENSG00000214376	VSTM5
chr8	86089460	86089461	56072	ENSG00000133740	E2F5
chr17	18128901	18128902	56073	ENSG00000131899	LLGL1
chr7	72972331	72972332	56074	ENSG00000106635	BCL7B
chr20	43937168	43937169	56075	ENSG00000124159	MATN4
chr11	93754527	93754528	56076	ENSG00000181333	HEPHL1
chr3	194119994	194119995	56077	ENSG00000178732	GP5
chr19	5720582	5720583	56078	ENSG00000196365	LONP1
chr3	128879878	128879879	56079	ENSG00000261796	ISY1-RAB43
chr14	56584532	56584533	56080	ENSG00000139946	PELI2
chr11	93862094	93862095	56081	ENSG00000110218	PANX1
chr7	97620480	97620481	56082	ENSG00000135175	OCM2
chrX	153059977	153059978	56083	ENSG00000067829	IDH3G
chr20	43935491	43935492	56084	ENSG00000124232	RBPJL
chr11	94038759	94038760	56085	ENSG00000183560	FOLR4
chr17	2304411	2304412	56086	ENSG00000070444	MNT
chr3	128880135	128880136	56087	ENSG00000240682	ISY1
chr11	94134584	94134585	56088	ENSG00000123901	GPR83
chr20	43977063	43977064	56089	ENSG00000124145	SDC4
chr7	97736197	97736198	56090	ENSG00000164715	LMTK2
chr14	105992940	105992941	56091	ENSG00000184986	TMEM121
chr12	54332535	54332536	56092	ENSG00000123364	HOXC13
chr16	23607676	23607677	56093	ENSG00000004779	NDUFAB1
chr20	43990577	43990578	56094	ENSG00000204070	SYS1
chr7	134212344	134212345	56095	ENSG00000198074	AKR1B10
chr2	145282146	145282147	56096	ENSG00000169554	ZEB2
chr14	56955072	56955073	56097	ENSG00000070269	TMEM260
chr14	106054731	106054732	56098	ENSG00000211890	IGHA2
chr17	2415184	2415185	56099	ENSG00000127804	METTL16
chr12	54348618	54348619	56100	ENSG00000123407	HOXC12
chr7	104654626	104654627	56101	ENSG00000005483	KMT2E
chr3	194219092	194219093	56102	ENSG00000133657	ATP13A3
chr1	115301296	115301297	56103	ENSG00000009307	CSDE1
chr12	54366910	54366911	56104	ENSG00000123388	HOXC11
chr1	156785432	156785433	56105	ENSG00000198400	NTRK1
chr16	23652630	23652631	56106	ENSG00000083093	PALB2
chr7	97840739	97840740	56107	ENSG00000180535	BHLHA15
chr14	106068064	106068065	56108	ENSG00000211891	IGHE
chr19	17634110	17634111	56109	ENSG00000167483	FAM129C
chr12	54378849	54378850	56110	ENSG00000180818	HOXC10
chr11	94227073	94227074	56111	ENSG00000020922	MRE11A
chr14	106092402	106092403	56112	ENSG00000211892	IGHG4
chr7	134233888	134233889	56113	ENSG00000227471	AKR1B15
chr16	23652713	23652714	56114	ENSG00000166847	DCTN5
chr3	49057892	49057893	56115	ENSG00000178057	NDUFAF3
chr15	90703836	90703837	56116	ENSG00000185033	SEMA4B
chr14	24834879	24834880	56117	ENSG00000100968	NFATC4
chr7	97881562	97881563	56118	ENSG00000205356	TECPR1
chr19	5720688	5720689	56119	ENSG00000174898	CATSPERD
chr11	94226795	94226796	56120	ENSG00000168876	ANKRD49
chr19	17666403	17666404	56121	ENSG00000130309	COLGALT1
chr12	49110680	49110681	56122	ENSG00000129315	CCNT1
chr7	72993120	72993121	56123	ENSG00000106638	TBL2
chr20	43991840	43991841	56124	ENSG00000254806	SYS1-DBNDD2
chr16	23688977	23688978	56125	ENSG00000166851	PLK1
chr5	64858997	64858998	56126	ENSG00000123219	CENPK
chr1	115323305	115323306	56127	ENSG00000052723	SIKE1
chr20	44036528	44036529	56128	ENSG00000124251	TP53TG5
chr14	75330536	75330537	56129	ENSG00000119608	PROX2
chr14	93260576	93260577	56130	ENSG00000066455	GOLGA5
chr1	156828809	156828810	56131	ENSG00000027644	INSRR
chr16	67204057	67204058	56132	ENSG00000140939	NOL3
chr11	94277006	94277007	56133	ENSG00000134627	PIWIL4
chr17	41363854	41363855	56134	ENSG00000184988	TMEM106A
chr19	5784775	5784776	56135	ENSG00000212123	PRR22
chr12	49121218	49121219	56136	ENSG00000257987	LINC00935
chr19	5785629	5785630	56137	ENSG00000267157	CTB-54O9.9
chr4	106395237	106395238	56138	ENSG00000138777	PPA2
chr3	49066840	49066841	56139	ENSG00000178035	IMPDH2
chr20	44034697	44034698	56140	ENSG00000244274	DBNDD2
chr11	94277017	94277018	56141	ENSG00000196371	FUT4
chr17	7452208	7452209	56142	ENSG00000239697	TNFSF12
chr17	78120981	78120982	56143	ENSG00000141543	EIF4A3
chr16	67217942	67217943	56144	ENSG00000196123	KIAA0895L
chr17	18162229	18162230	56145	ENSG00000177731	FLII
chr15	90777278	90777279	56146	ENSG00000185043	CIB1
chr19	5791248	5791249	56147	ENSG00000141994	DUS3L
chr11	94439597	94439598	56148	ENSG00000166025	AMOTL1
chr3	49131795	49131796	56149	ENSG00000198218	QRICH1
chr7	32534894	32534895	56150	ENSG00000106355	LSM5
chr1	115397424	115397425	56151	ENSG00000198765	SYCP1
chr12	49182819	49182820	56152	ENSG00000174233	ADCY6
chr12	25348095	25348096	56153	ENSG00000118307	CASC1
chr1	156863490	156863491	56154	ENSG00000187800	PEAR1
chr8	136469700	136469701	56155	ENSG00000131773	KHDRBS3
chr3	108476230	108476231	56156	ENSG00000163515	RETNLB
chr14	106111126	106111127	56157	ENSG00000211893	IGHG2
chr12	54379629	54379630	56158	ENSG00000273049	RP11-834C11.12
chr16	23724820	23724821	56159	ENSG00000134398	ERN2
chr14	106175001	106175002	56160	ENSG00000211895	IGHA1
chr3	108541545	108541546	56161	ENSG00000163519	TRAT1
chr20	44044717	44044718	56162	ENSG00000124155	PIGT
chr1	19578045	19578046	56163	ENSG00000127463	EMC1
chr17	78143791	78143792	56164	ENSG00000141527	CARD14
chr12	54384408	54384409	56165	ENSG00000197757	HOXC6
chr1	115572415	115572416	56166	ENSG00000134200	TSHB
chr17	2318730	2318731	56167	ENSG00000205821	AC006435.1
chr16	23765948	23765949	56168	ENSG00000166869	CHP2
chr14	93389425	93389426	56169	ENSG00000100604	CHGA
chr19	5823813	5823814	56170	ENSG00000171119	NRTN
chr8	139509064	139509065	56171	ENSG00000147724	FAM135B
chr2	54087169	54087170	56172	ENSG00000115239	GPR75-ASB3
chr1	115632120	115632121	56173	ENSG00000134198	TSPAN2
chr3	128902764	128902765	56174	ENSG00000169714	CNBP
chr17	2496504	2496505	56175	ENSG00000007168	PAFAH1B1
chr19	17799400	17799401	56176	ENSG00000130477	UNC13A
chr11	94706845	94706846	56177	ENSG00000186280	KDM4D
chr15	90777040	90777041	56178	ENSG00000183208	GDPGP1
chr11	94758422	94758423	56179	ENSG00000235268	KDM4E
chr1	115880856	115880857	56180	ENSG00000134259	NGF
chr11	94800361	94800362	56181	ENSG00000271885	SRSF8
chr7	73038872	73038873	56182	ENSG00000009950	MLXIPL
chr11	94822974	94822975	56183	ENSG00000149218	ENDOD1
chr16	23847322	23847323	56184	ENSG00000166501	PRKCB
chr15	90792762	90792763	56185	ENSG00000213471	TTLL13
chr7	134331560	134331561	56186	ENSG00000172331	BPGM
chr15	90792788	90792789	56187	ENSG00000261147	RP11-697E2.6
chrX	153058971	153058972	56188	ENSG00000180879	SSR4
chr15	90808891	90808892	56189	ENSG00000182768	NGRN
chr11	94965704	94965705	56190	ENSG00000149212	SESN3
chr5	64859063	64859064	56191	ENSG00000113593	PPWD1
chr15	90892668	90892669	56192	ENSG00000238244	GABARAPL3
chr14	106209407	106209408	56193	ENSG00000211896	IGHG1
chr1	116184574	116184575	56194	ENSG00000173218	VANGL1
chr1	156890442	156890443	56195	ENSG00000160838	LRRC71
